f1,tp,fp,fn,splits,merges,inaccurate_masks
0.8749999999726563,14,0,0,0,0,4
0.8749999999726563,14,0,0,0,0,4
0.909090909063361,15,0,0,0,0,3
0.8124999999746094,13,2,1,0,0,3
0.8387096773922997,13,0,0,0,0,5
0.7586206896290131,11,0,0,0,0,7
0.7999999999733334,12,0,0,0,0,6
0.714285714260204,10,0,0,0,0,8
0.8387096773922997,13,0,0,0,0,5
0.7999999999733334,12,0,0,0,0,6
0.8387096773922997,13,0,1,0,0,4
0.7586206896290131,11,0,0,0,0,7
0.8749999999726563,14,0,0,0,0,4
0.7586206896290131,11,0,0,0,0,7
0.8387096773922997,13,0,0,0,0,5
0.7999999999733334,12,0,0,0,0,6
0.8749999999726563,14,0,0,0,0,4
0.7999999999733334,12,0,0,0,0,6
0.7999999999733334,12,0,0,0,0,6
0.7586206896290131,11,0,0,0,0,7
0.7586206896290131,11,0,0,0,0,7
0.7586206896290131,11,0,0,0,0,7
0.8749999999726563,14,1,0,0,0,3
0.7999999999733334,12,1,0,0,0,5
0.7999999999733334,12,0,0,0,0,6
0.8387096773922997,13,0,0,0,0,5
0.909090909063361,15,1,0,0,0,2
0.8749999999726563,14,0,0,0,0,4
0.909090909063361,15,0,0,0,0,3
0.7999999999733334,12,0,0,0,0,6
0.7999999999733334,12,0,0,0,0,6
0.7586206896290131,11,1,0,0,0,6
0.8823529411505191,15,2,0,0,0,2
0.7999999999733334,12,0,0,0,0,6
0.8235294117404846,14,2,1,0,0,3
0.909090909063361,15,0,0,0,0,3
0.7999999999733334,12,0,1,0,0,5
0.7999999999733334,12,0,0,0,0,6
0.7586206896290131,11,0,0,0,0,7
0.7586206896290131,11,0,0,0,0,7
0.848484848459137,14,3,0,0,0,2
0.909090909063361,15,1,0,0,0,2
0.5925925925706447,8,2,0,0,0,9
0.8387096773922997,13,1,0,0,0,4
0.7586206896290131,11,1,1,0,0,5
0.5925925925706447,8,2,1,0,0,8
0.8124999999746094,13,2,0,0,0,4
0.7741935483621228,12,2,0,0,0,5
0.8124999999746094,13,2,0,0,0,4
0.7999999999733334,12,1,0,0,0,5
0.8749999999726563,14,1,0,0,0,3
0.7741935483621228,12,1,0,0,0,6
0.6666666666419753,9,1,0,0,0,8
0.5384615384408284,7,2,0,0,0,10
0.714285714260204,10,1,0,0,0,7
0.7741935483621228,12,2,0,0,0,5
0.8124999999746094,13,1,0,0,0,5
0.8205128204917818,16,0,0,0,0,7
0.79999999998,16,0,1,0,0,7
0.8837209302120066,19,1,0,0,0,4
0.8372093023061115,18,1,1,0,0,5
0.909090909070248,20,1,0,0,0,3
0.7499999999812501,15,1,1,0,0,8
0.7567567567363039,14,1,0,0,1,8
0.8636363636167356,19,1,1,0,0,4
0.8888888888691359,20,1,0,0,0,4
0.9130434782410208,21,1,0,0,0,3
0.9333333333125927,21,0,0,0,0,3
0.936170212746039,22,2,0,0,0,1
0.8636363636167356,19,2,0,0,0,4
0.9130434782410208,21,2,0,0,0,2
0.8888888888691359,20,2,0,0,0,3
0.8888888888691359,20,1,0,0,0,4
0.9130434782410208,21,1,0,0,0,3
0.8837209302120066,19,1,0,0,0,4
0.8372093023061115,18,2,0,0,0,5
0.8888888888691359,20,2,0,0,0,3
0.8372093023061115,18,2,0,0,0,5
0.8888888888691359,20,2,0,0,0,3
0.8888888888691359,20,1,0,0,0,4
0.8372093023061115,18,2,0,0,0,5
0.9130434782410208,21,2,0,0,0,2
0.8888888888691359,20,2,0,0,0,3
0.8444444444256791,19,3,1,0,0,3
0.8888888888691359,20,2,0,0,0,3
0.909090909070248,20,1,0,0,1,3
0.9130434782410208,21,2,0,0,0,2
0.9583333333133681,23,2,0,0,0,0
0.8636363636167356,19,2,0,0,0,4
0.8749999999817709,21,4,1,0,0,1
0.8510638297691263,20,4,1,0,0,2
0.8888888888691359,20,2,0,0,1,3
0.8695652173724008,20,3,1,0,1,2
0.9130434782410208,21,1,0,0,0,3
0.8510638297691263,20,2,1,0,0,4
0.8636363636167356,19,2,0,0,1,4
0.9130434782410208,21,1,0,0,1,3
0.8888888888691359,20,3,0,0,1,2
0.8936170212575827,21,2,0,0,0,3
0.8888888888691359,20,2,0,0,1,3
0.8260869565037808,19,3,1,0,0,4
0.9166666666475695,22,2,0,0,0,2
0.8444444444256791,19,2,0,0,0,5
0.8444444444256791,19,2,0,0,0,5
0.8444444444256791,19,2,0,0,0,5
0.9166666666475695,22,2,0,0,0,2
0.8695652173724008,20,3,0,0,0,3
0.8260869565037808,19,3,1,0,0,4
0.936170212746039,22,2,0,0,1,1
0.8372093023061115,18,2,0,0,1,5
0.7906976744002164,17,3,0,0,0,6
0.8695652173724008,20,2,0,0,0,4
0.8181818181632232,18,3,0,0,0,5
0.8636363636167356,19,3,0,0,1,3
0.7727272727097108,17,2,1,0,0,7
0.8695652173724008,20,2,0,0,0,4
0.7999999999822223,18,3,1,0,0,5
0.7906976744002164,17,2,0,0,0,7
0.8695652173724008,20,2,0,0,0,4
0.8888888888691359,20,2,0,1,0,3
0.8695652173724008,20,2,0,0,0,4
0.8695652173724008,20,2,0,0,0,4
0.7317073170553243,15,1,0,0,0,10
0.8936170212575827,21,2,0,0,0,3
0.8695652173724008,20,1,0,0,0,5
0.7619047618866214,16,1,0,0,1,9
0.8181818181632232,18,3,1,0,1,4
0.8372093023061115,18,2,0,0,1,5
0.8636363636167356,19,2,0,0,1,4
0.8837209302120066,19,2,0,0,2,3
0.8571428571224491,18,2,0,0,2,4
0.8837209302120066,19,2,0,0,2,3
0.8636363636167356,19,2,0,0,1,4
0.7619047618866214,16,2,1,0,1,7
0.7391304347665407,17,3,2,0,0,7
0.8095238095045352,17,2,0,0,1,6
0.8571428571224491,18,2,0,0,2,4
0.7317073170553243,15,3,1,0,1,7
0.8888888888691359,20,2,0,0,1,3
0.7906976744002164,17,3,1,0,1,5
0.7906976744002164,17,2,1,0,1,6
0.8372093023061115,18,2,0,0,1,5
0.8444444444256791,19,1,1,0,1,5
0.8837209302120066,19,1,0,0,2,4
0.7555555555387655,17,3,3,0,1,5
0.7826086956351608,18,3,1,0,0,6
0.79999999998,16,2,0,0,2,6
0.7142857142687076,15,4,0,0,1,8
0.7441860464943213,16,2,0,0,1,9
0.7999999999822223,18,2,0,0,1,7
0.8095238095045352,17,2,0,0,2,6
0.7999999999822223,18,2,1,0,2,6
0.681818181802686,15,3,3,0,1,8
0.7441860464943213,16,2,1,0,1,8
0.8095238095045352,17,1,0,0,2,7
0.7999999999822223,18,4,0,0,1,5
0.7555555555387655,17,3,2,0,1,6
0.7272727272561984,16,4,1,0,1,7
0.8260869565037808,19,4,1,0,1,3
0.7441860464943213,16,5,1,0,1,5
0.8260869565037808,19,6,0,0,1,2
0.7441860464943213,16,6,1,0,1,4
0.7555555555387655,17,5,2,0,1,4
0.7804878048590126,16,5,0,0,2,4
0.7441860464943213,16,4,1,0,1,6
0.7619047618866214,16,3,0,0,1,7
0.7142857142687076,15,3,1,0,1,8
0.7142857142687076,15,3,0,0,1,9
0.7999999999822223,18,4,0,0,1,5
0.8095238095045352,17,4,0,0,2,4
0.8372093023061115,18,5,1,0,2,1
0.7999999999822223,18,5,0,0,1,4
0.7391304347665407,17,4,2,0,0,6
0.8292682926627009,17,3,1,0,3,3
0.682926829251636,14,4,0,0,1,9
0.7555555555387655,17,5,1,0,1,5
0.7272727272561984,16,6,2,0,1,4
0.5128205128073636,10,7,2,0,1,10
0.8235294117485583,21,0,0,0,0,9
0.8679245282855109,23,0,0,0,0,7
0.928571428554847,26,0,0,0,0,4
0.8235294117485583,21,0,0,0,0,9
0.7843137254748175,20,0,2,0,0,9
0.9259259259087792,25,0,0,0,1,4
0.928571428554847,26,0,0,0,0,4
0.928571428554847,26,1,1,0,0,2
0.8301886792296191,22,0,1,0,0,8
0.888888888872428,24,0,0,0,0,6
0.8679245282855109,23,0,0,0,0,7
0.888888888872428,24,0,0,0,0,6
0.8679245282855109,23,0,0,0,0,7
0.7843137254748175,20,0,1,0,0,10
0.7999999999840001,20,0,0,0,0,10
0.846153846137574,22,0,0,0,0,8
0.8679245282855109,23,0,0,0,0,7
0.8846153845983729,23,0,0,0,1,6
0.7916666666501737,19,0,0,0,1,10
0.749999999984375,18,0,0,0,0,12
0.7999999999840001,20,0,0,0,0,10
0.7999999999840001,20,0,0,0,0,10
0.8235294117485583,21,0,0,0,0,9
0.8399999999832001,21,0,0,0,1,8
0.7391304347665407,17,0,0,0,1,12
0.9090909090743802,25,0,0,0,0,5
0.846153846137574,22,0,0,0,0,8
0.8301886792296191,22,2,1,0,0,6
0.846153846137574,22,0,0,0,0,8
0.8235294117485583,21,0,0,0,0,9
0.8076923076767752,21,0,1,0,0,9
0.846153846137574,22,1,1,0,1,6
0.7999999999840001,20,0,0,0,0,10
0.892857142841199,25,0,1,0,0,5
0.8679245282855109,23,0,0,0,0,7
0.888888888872428,24,0,0,0,0,6
0.9090909090743802,25,0,0,0,0,5
0.912280701738381,26,0,1,0,0,4
0.8679245282855109,23,1,0,0,1,6
0.9090909090743802,25,0,0,0,0,5
0.928571428554847,26,1,0,0,0,3
0.8518518518360769,23,1,1,0,0,6
0.8679245282855109,23,0,0,0,0,7
0.8235294117485583,21,0,0,0,0,9
0.872727272711405,24,0,1,0,0,6
0.888888888872428,24,0,0,0,0,6
0.888888888872428,24,1,0,0,0,5
0.888888888872428,24,0,0,0,0,6
0.8679245282855109,23,0,0,0,0,7
0.8679245282855109,23,0,0,0,0,7
0.8679245282855109,23,0,0,0,0,7
0.892857142841199,25,1,1,0,0,4
0.8679245282855109,23,0,0,0,0,7
0.8301886792296191,22,0,1,0,0,8
0.9473684210360112,27,0,0,0,0,3
0.8148148147997257,22,2,2,0,0,6
0.8301886792296191,22,1,1,0,0,7
0.892857142841199,25,1,1,0,0,4
0.892857142841199,25,0,1,0,0,5
0.8301886792296191,22,0,1,0,0,8
0.928571428554847,26,0,0,0,0,4
0.8518518518360769,23,1,1,0,0,6
0.912280701738381,26,1,1,0,0,3
0.8846153845983729,23,2,0,0,1,4
0.7999999999840001,20,0,1,0,1,9
0.8333333333159723,20,0,0,0,2,8
0.872727272711405,24,0,1,0,0,6
0.8333333333159723,20,0,0,0,2,8
0.9259259259087792,25,0,0,0,1,4
0.928571428554847,26,0,1,0,1,3
0.8679245282855109,23,0,0,0,0,7
0.775510204065806,19,1,2,0,2,8
0.8301886792296191,22,0,1,0,0,8
0.9056603773414027,24,1,0,0,1,4
0.8799999999824001,22,1,0,0,2,5
0.8148148147997257,22,0,2,0,0,8
0.8627450980222992,22,0,0,0,1,7
0.8571428571253645,21,0,0,0,2,7
0.8846153845983729,23,0,0,0,1,6
0.846153846137574,22,0,0,0,0,8
0.8679245282855109,23,1,1,0,1,5
0.8771929824407511,25,1,2,0,0,4
0.8518518518360769,23,1,2,0,1,5
0.80851063828067,19,0,0,0,2,9
0.8363636363484298,23,0,2,0,0,7
0.8148148147997257,22,0,2,0,0,8
0.7599999999848001,19,0,1,0,0,11
0.7058823529273357,18,1,3,0,0,11
0.8399999999832001,21,1,0,0,1,7
0.9019607842960401,23,0,0,0,2,5
0.7999999999854546,22,1,3,0,0,7
0.7843137254748175,20,1,2,0,1,8
0.8399999999832001,21,2,0,0,2,6
0.8260869565037808,19,1,0,0,3,7
0.7346938775360267,18,0,1,0,0,12
0.7999999999840001,20,1,1,0,1,8
0.7450980392010765,19,1,3,0,1,9
0.7234042553037574,17,1,1,0,1,11
0.9259259259087792,25,0,0,0,1,4
0.7599999999848001,19,2,2,0,1,8
0.7450980392010765,19,0,2,0,0,11
0.7111111110953087,16,2,1,0,2,10
0.7826086956351608,18,1,0,0,2,9
0.7999999999840001,20,0,1,0,1,9
0.6956521738979207,16,2,1,0,1,11
0.7272727272561984,16,0,0,0,2,12
0.7916666666501737,19,1,0,0,1,9
0.8235294117485583,21,0,1,0,1,8
0.7083333333185764,17,1,1,0,0,12
0.7843137254748175,20,1,1,0,0,9
0.6086956521606806,14,3,0,0,0,15
0.7169811320619438,19,4,2,0,0,9
0.7111111110953087,16,1,0,0,1,12
0.6249999999869792,15,1,2,0,0,15
0.7111111110953087,16,1,1,0,2,11
0.7659574467922138,18,1,1,0,2,9
0.9230769230591717,24,1,0,0,2,3
0.7843137254748175,20,2,2,0,1,7
0.775510204065806,19,0,0,0,1,11
0.7272727272561984,16,0,0,0,2,12
0.8148148147997257,22,0,2,0,0,8
0.8205128204917818,16,2,0,0,0,5
0.9047619047403629,19,1,0,0,0,3
0.8499999999787501,17,1,0,0,0,5
0.9545454545237604,21,1,0,0,0,1
0.9302325581179016,20,1,0,0,0,2
0.9302325581179016,20,1,0,0,0,2
0.9777777777560495,22,1,0,0,0,0
0.8780487804663891,18,1,0,0,0,4
0.9545454545237604,21,1,0,0,0,1
0.8780487804663891,18,1,0,0,0,4
0.8780487804663891,18,0,0,0,0,5
0.9302325581179016,20,0,0,0,0,3
0.8780487804663891,18,0,0,0,0,5
0.9545454545237604,21,0,0,0,0,2
0.9545454545237604,21,0,0,0,0,2
0.9047619047403629,19,0,0,0,0,4
0.9545454545237604,21,0,0,0,0,2
0.7894736841897507,15,0,0,0,0,8
0.9047619047403629,19,0,0,0,0,4
0.9047619047403629,19,0,0,0,0,4
0.8780487804663891,18,0,0,0,0,5
0.9047619047403629,19,0,0,0,0,4
0.8780487804663891,18,0,0,0,0,5
0.8780487804663891,18,0,0,0,0,5
0.7894736841897507,15,0,0,0,0,8
0.9302325581179016,20,0,0,0,0,3
0.8499999999787501,17,0,0,0,0,6
0.8205128204917818,16,0,0,0,0,7
0.9302325581179016,20,0,0,0,0,3
0.8205128204917818,16,0,0,0,0,7
0.9545454545237604,21,0,0,0,0,2
0.8780487804663891,18,0,0,0,0,5
0.8499999999787501,17,0,0,0,0,6
0.9047619047403629,19,0,0,0,0,4
0.8205128204917818,16,0,0,0,0,7
0.8499999999787501,17,0,0,0,0,6
0.9302325581179016,20,0,0,0,0,3
0.7567567567363039,14,0,0,0,0,9
0.7894736841897507,15,0,0,0,0,8
0.8499999999787501,17,0,0,0,0,6
0.9047619047403629,19,0,0,0,0,4
0.8780487804663891,18,0,0,0,0,5
0.8205128204917818,16,0,0,0,0,7
0.8499999999787501,17,0,0,0,0,6
0.9047619047403629,19,0,0,0,0,4
0.7894736841897507,15,0,0,0,0,8
0.9047619047403629,19,0,0,0,0,4
0.9302325581179016,20,0,0,0,0,3
0.9047619047403629,19,0,0,0,0,4
0.7894736841897507,15,0,0,0,0,8
0.7027027026837108,13,1,1,0,0,9
0.79999999998,16,1,1,0,0,6
0.79999999998,16,1,1,0,0,6
0.7692307692110454,15,1,1,0,0,7
0.7692307692110454,15,1,1,0,0,7
0.7567567567363039,14,0,0,0,0,9
0.79999999998,16,1,1,0,0,6
0.777777777756173,14,1,0,0,1,7
0.79999999998,16,2,1,0,0,5
0.8292682926627009,17,2,0,0,0,5
0.7368421052437674,14,1,0,0,0,9
0.8205128204917818,16,0,1,0,0,6
0.7692307692110454,15,1,0,0,0,8
0.7894736841897507,15,1,0,0,0,7
0.7027027026837108,13,1,0,0,0,10
0.8499999999787501,17,0,0,0,0,6
0.7692307692110454,15,1,0,0,0,8
0.7692307692110454,15,1,0,0,0,8
0.79999999998,16,1,0,0,0,7
0.7027027026837108,13,0,1,0,0,10
0.79999999998,16,0,1,0,0,7
0.8499999999787501,17,0,0,0,0,6
0.79999999998,16,0,1,0,0,7
0.79999999998,16,0,1,0,0,7
0.8292682926627009,17,0,1,0,0,6
0.8780487804663891,18,0,0,0,0,5
0.7692307692110454,15,1,0,0,0,8
0.7368421052437674,14,1,1,0,0,8
0.79999999998,16,0,0,0,0,8
0.7894736841897507,15,0,0,0,0,8
0.6666666666481482,12,1,0,0,0,11
0.79999999998,16,1,0,0,0,7
0.7499999999812501,15,1,2,0,0,7
0.8292682926627009,17,0,1,0,0,6
0.7368421052437674,14,0,1,0,0,9
0.6666666666481482,12,0,0,0,0,12
0.79999999998,16,1,0,0,0,7
0.8292682926627009,17,2,0,0,0,5
0.7692307692110454,15,0,0,0,0,9
0.7027027026837108,13,0,0,0,0,11
0.8780487804663891,18,0,0,0,0,5
0.7894736841897507,15,0,0,0,0,8
0.7368421052437674,14,1,0,0,0,9
0.7179487179303091,14,2,1,0,0,8
0.588235294100346,10,0,0,0,0,14
0.7027027026837108,13,1,0,0,0,10
0.7692307692110454,15,1,0,0,0,8
0.7222222222021606,13,1,0,0,0,9
0.6315789473518006,12,3,2,0,0,9
0.7179487179303091,14,2,1,0,0,8
0.6486486486311177,12,1,2,0,0,10
0.7179487179303091,14,1,1,0,0,9
0.7142857142687076,15,3,3,0,0,6
0.7499999999812501,15,2,1,0,0,7
0.684210526297784,13,2,2,0,0,8
0.7499999999812501,15,2,2,0,0,6
0.8292682926627009,17,1,1,0,0,5
0.6666666666495727,13,1,2,0,0,10
0.7499999999812501,15,2,1,0,0,7
0.8499999999787501,17,0,0,0,0,6
0.6315789473518006,12,2,3,0,0,9
0.79999999998,16,1,0,0,0,7
0.7368421052437674,14,0,1,0,0,9
0.6486486486311177,12,2,1,0,0,10
0.684210526297784,13,2,1,0,0,9
0.684210526297784,13,2,1,0,0,9
0.7368421052437674,14,1,0,0,0,9
0.6111111110941359,11,1,2,0,0,11
0.684210526297784,13,1,2,0,0,9
0.7499999999812501,15,1,1,0,0,8
0.685714285694694,12,1,0,0,0,10
0.6666666666527779,16,1,2,0,0,13
0.7450980392010765,19,1,3,0,0,9
0.7843137254748175,20,0,1,0,0,10
0.7083333333185764,17,0,1,0,0,13
0.8301886792296191,22,0,1,0,0,8
0.7199999999856,18,1,0,0,0,13
0.6249999999869792,15,2,4,0,0,12
0.8076923076767752,21,0,3,0,0,7
0.8076923076767752,21,0,1,0,0,9
0.7199999999856,18,1,3,0,0,10
0.7599999999848001,19,0,2,0,0,10
0.7843137254748175,20,0,2,0,0,9
0.7843137254748175,20,0,1,0,0,10
0.7857142857002551,22,3,0,0,0,9
0.7083333333185764,17,0,0,0,0,14
0.7843137254748175,20,0,1,0,0,10
0.8301886792296191,22,0,0,0,0,9
0.8571428571275511,24,1,2,0,0,5
0.8301886792296191,22,0,0,0,0,9
0.872727272711405,24,0,0,0,0,7
0.8076923076767752,21,0,1,0,0,9
0.8518518518360769,23,0,0,0,0,8
0.7599999999848001,19,0,0,0,0,12
0.8571428571275511,24,1,1,0,0,6
0.8571428571275511,24,1,1,0,0,6
0.872727272711405,24,0,1,0,0,6
0.7924528301737274,21,1,2,0,0,8
0.8301886792296191,22,0,0,0,0,9
0.872727272711405,24,0,0,0,0,7
0.8620689655023782,25,2,1,0,0,5
0.7924528301737274,21,0,1,0,0,10
0.872727272711405,24,0,0,0,0,7
0.872727272711405,24,0,1,0,0,6
0.8771929824407511,25,1,2,0,0,4
0.8363636363484298,23,0,0,0,0,9
0.8571428571275511,24,0,0,0,0,8
0.7450980392010765,19,0,0,0,0,13
0.8363636363484298,23,0,1,0,0,8
0.7547169811178356,20,1,0,0,0,12
0.8148148147997257,22,0,0,0,0,10
0.8965517241224733,26,0,0,0,0,6
0.8571428571275511,24,0,0,0,0,8
0.827586206882283,24,2,1,0,0,7
0.8571428571275511,24,0,0,0,0,8
0.8363636363484298,23,0,1,0,0,8
0.8679245282855109,23,0,0,1,0,7
0.8571428571275511,24,0,0,0,0,8
0.899999999985,27,1,0,0,0,5
0.8620689655023782,25,1,1,0,0,6
0.7777777777633745,21,0,1,0,0,11
0.852459016379468,26,1,2,0,0,6
0.807017543845491,23,1,1,0,0,9
0.7857142857002551,22,1,1,0,0,10
0.7931034482621879,23,2,2,0,0,8
0.7999999999854546,22,0,0,0,0,11
0.807017543845491,23,0,1,0,0,10
0.8620689655023782,25,0,0,0,0,8
0.7307692307551775,19,0,0,0,0,14
0.8620689655023782,25,0,0,0,0,8
0.8333333333194445,25,2,1,0,0,7
0.7999999999854546,22,0,1,0,0,10
0.8813559321884517,26,0,1,0,0,6
0.8474576271042804,25,1,1,0,0,7
